"Date & Time","use [kWh]","gen [kWh]","HVAC [kWh]","Garage [kWh]","Main House + Pumps [kWh]","Water Heater [kWh]","Heat Pump [kWh]","Heaters - upstairs [kWh]","Heater - downstairs [kWh]","Range [kWh]","HRV [kWh]","Dishwasher [kWh]","Main House [kWh]","Washer and Dryer [kWh]","KitL MasLP BathLP LoftLP GueLP [kWh]","KitP LivLP StairsUpLP [kWh]","Well Pump [kWh]","Booster Pump [kWh]","Garage Water Heater [kWh]","Solar Net [kWh]","Main Grid [kWh]","Solar Pos [kWh]","Septic Pump [kWh]"
2017-01-24 12:00:00,21862.650905556,11561.305136944,-4677.758484167,-4448.932770278,-17413.718135278,-2689.665495000,-3928.553820556,-102.163636389,-113.820941389,-863.730392500,-533.220085833,-310.901629444,-15187.237770000,-1122.504440000,-636.531510278,-75.455042778,-1416.172115833,-810.308249444,-1243.394802778,11224.986513056,-10637.664392500,11561.305136944,-25.458181667
2017-01-23 12:00:00,21815.486761389,11553.222667500,-4663.768194722,-4433.059700000,-17382.427061389,-2686.240266667,-3916.000405000,-102.057085000,-113.692063611,-862.699334722,-532.018641111,-310.181777222,-15156.599877222,-1122.431526944,-632.791383333,-69.780981389,-1415.686877500,-810.140306667,-1241.308485556,11217.147879167,-10598.338882222,11553.222667500,-25.452053889
2017-01-22 12:00:00,21754.075086111,11545.410345278,-4647.000936389,-4418.371638611,-17335.703447500,-2679.739236389,-3900.598210833,-101.948838889,-113.631740000,-859.234540000,-530.822146667,-308.699129167,-15111.244100556,-1118.261329167,-629.147324444,-62.807625833,-1414.645295833,-809.814051111,-1240.175466667,11209.547974167,-10544.527111944,11545.410345278,-25.438741944
2017-01-21 12:00:00,21710.667987778,11540.741448611,-4630.792946667,-4405.226869444,-17305.441118333,-2677.978963889,-3885.761928056,-101.842048056,-113.572855833,-858.715580833,-529.616114722,-308.682709167,-15081.135183333,-1116.076081944,-625.674176389,-58.808282500,-1414.646135278,-809.659799722,-1237.878940278,11205.137830278,-10505.530157500,11540.741448611,-25.439281667
2017-01-20 12:00:00,21659.725561944,11533.151618611,-4612.802177778,-4392.711325556,-17267.014236389,-2672.751766944,-3869.137891111,-101.735578889,-113.513661667,-858.387343611,-528.415046111,-308.029676389,-15047.195810000,-1115.756847222,-622.414113333,-54.667974722,-1411.487868333,-808.330558056,-1236.808761667,11197.808813611,-10461.916748333,11533.151618611,-25.434856667
2017-01-19 12:00:00,21614.451811667,11528.711304444,-4598.471733889,-4378.122956389,-17236.328855278,-2669.345964167,-3856.181791667,-101.626817500,-113.451964722,-856.101390278,-527.211160000,-308.012786944,-15017.206944167,-1113.270708889,-619.639430556,-51.910540833,-1411.024168889,-808.097742222,-1234.328590278,11193.598979444,-10420.852832222,11528.711304444,-25.419154722
2017-01-18 12:00:00,21573.316814167,11524.833328333,-4586.258577222,-4368.079835833,-17205.236978333,-2664.668343333,-3845.346698056,-101.519070000,-113.392700278,-854.762240556,-526.000108889,-306.566019722,-14987.300246389,-1111.782093611,-616.220240278,-48.715770833,-1410.083179444,-807.853552500,-1233.395293611,11189.956086389,-10383.360727778,11524.833328333,-25.252836389
2017-01-17 12:00:00,21512.735551389,11521.616752222,-4571.356301944,-4340.093674722,-17172.641876667,-2660.314818611,-3831.804885556,-101.412063333,-113.333806389,-853.357568611,-524.805546667,-305.879152500,-14955.379999167,-1109.189676667,-613.272429444,-45.678260278,-1409.622991111,-807.638886389,-1231.350819722,11187.059287778,-10325.676263611,11521.616752222,-25.250420000
2017-01-16 12:00:00,21458.169991389,11515.493309722,-4554.955804167,-4325.799169167,-17132.370822222,-2652.102951944,-3816.799730833,-101.305236944,-113.239860000,-851.906257500,-523.610976389,-305.110025556,-14915.998937222,-1106.634293889,-608.383713611,-42.455452222,-1409.155726389,-807.216158611,-1229.019726111,11181.170547222,-10276.999444167,11515.493309722,-25.257344722
2017-01-15 12:00:00,21401.923920833,11508.001615833,-4533.226654722,-4313.702471111,-17088.221449722,-2646.881928611,-3796.678968056,-101.130541389,-112.995141944,-850.861955833,-522.422003333,-304.386153611,-14872.607171111,-1100.597018056,-604.585103611,-39.456469722,-1408.632753333,-806.981525278,-1227.870258333,11173.898768889,-10228.025151944,11508.001615833,-25.046290000
2017-01-14 12:00:00,21344.687396111,11500.192408611,-4513.797645556,-4301.997869167,-17042.689526944,-2635.777063889,-3778.288551389,-100.985018333,-112.916530556,-848.017142778,-521.607545278,-303.534939167,-14829.193963889,-1100.225168333,-600.528864444,-36.448518056,-1407.128759167,-806.366803889,-1226.770144444,11166.311110000,-10178.376286111,11500.192408611,-25.051031389
2017-01-13 12:00:00,21286.143248333,11492.239436389,-4487.387499167,-4287.887841111,-16998.255407222,-2632.512870278,-3753.231165556,-100.733172222,-112.553436389,-843.996069444,-520.869725000,-302.798535278,-14785.459656111,-1100.154655556,-596.468870833,-33.044358889,-1406.633213333,-806.162537778,-1224.647011667,11158.582398889,-10127.560849444,11492.239436389,-25.052253889
2017-01-12 12:00:00,21231.515724444,11485.102773056,-4464.202768333,-4275.032485000,-16956.483239444,-2627.852346667,-3733.518462222,-99.855666667,-111.082125278,-843.054037222,-519.746514167,-302.041352222,-14744.421234722,-1097.658717222,-592.662924722,-29.548857500,-1406.159710000,-805.902294722,-1222.629425278,11151.659817222,-10079.855907222,11485.102773056,-25.052156389
2017-01-11 12:00:00,21165.175690000,11477.581158889,-4430.962601667,-4255.614683333,-16909.561006667,-2625.695241667,-3702.691626111,-99.093106111,-110.607948056,-840.515406389,-518.569921389,-302.020885833,-14697.635840833,-1097.588194444,-588.409845000,-26.743752500,-1406.158973333,-805.766192500,-1221.611200556,11144.360065000,-10020.815625000,11477.581158889,-25.061855833
2017-01-10 12:00:00,21098.086044167,11472.134099444,-4407.568564722,-4234.955382500,-16863.130661667,-2615.360291944,-3682.069098611,-98.380679444,-109.726185000,-839.849937778,-517.392601667,-301.252356111,-14652.985387778,-1097.518584167,-583.871582778,-23.518145556,-1404.960916111,-805.184357778,-1219.461646944,11139.128067222,-9958.957976944,11472.134099444,-24.892264722
2017-01-09 12:00:00,21035.632143611,11469.148243056,-4391.066628333,-4208.701668056,-16826.930475556,-2611.487093611,-3667.310769722,-98.082883056,-109.469412500,-838.330752500,-516.203563056,-300.590425000,-14617.494311944,-1097.444656667,-579.015288611,-17.536653333,-1404.471928889,-804.964234722,-1218.374363333,11136.388150000,-9899.243993611,11469.148243056,-24.891835833
2017-01-08 12:00:00,20996.395131389,11467.362044722,-4374.170701111,-4201.310027778,-16795.085103611,-2609.097887500,-3651.804282778,-97.839430000,-109.177692778,-836.591057500,-515.349295556,-299.839520833,-14586.263867222,-1097.368916944,-574.633830000,-14.294563333,-1404.004206111,-804.817030278,-1217.245153611,11134.860345556,-9861.534785833,11467.362044722,-24.894807500
2017-01-07 12:00:00,20945.120323056,11465.723051111,-4356.037541111,-4189.892707222,-16755.227615833,-2601.478594444,-3635.116237500,-97.670041389,-108.357656944,-836.092229722,-514.893605278,-299.142625278,-14547.265986944,-1095.046762222,-570.064112500,-10.884836389,-1403.540069722,-804.421559167,-1215.090122222,11133.470808611,-9811.649514444,11465.723051111,-24.900671667
2017-01-06 12:00:00,20886.312936667,11459.445071111,-4329.329993333,-4178.502948056,-16707.809988611,-2598.284484444,-3610.057558611,-97.479830000,-107.354222222,-833.790532500,-514.438382500,-299.126107222,-14503.775203333,-1092.911874722,-565.817952222,-7.647520833,-1400.772552222,-803.262233056,-1214.024988333,11127.417057222,-9758.895879444,11459.445071111,-24.909613611
2017-01-05 12:00:00,20823.896955833,11453.763132500,-4297.947814444,-4166.248208056,-16657.648747778,-2595.046011389,-3581.004971944,-97.192641667,-105.769399167,-833.476663333,-513.980801667,-298.388703889,-14454.267055000,-1088.313799722,-561.821308611,-4.130616944,-1400.288361667,-803.093331111,-1211.848860000,11121.960130833,-9701.936825000,11453.763132500,-24.915330000
2017-01-04 12:00:00,20778.127308889,11448.079157500,-4274.059097500,-4156.201179722,-16621.926129167,-2592.659685000,-3559.892293611,-96.808965000,-103.837295000,-832.852083889,-513.520543889,-298.371979722,-14418.651070278,-1088.239963056,-557.712158056,-1.413328889,-1400.288547222,-802.986511667,-1210.755285278,11116.506770000,-9661.620538889,11448.079157500,-24.753281944
2017-01-03 12:00:00,20722.237054167,11442.593268056,-4248.374743889,-4144.204520278,-16578.032533889,-2587.353001667,-3537.064936944,-96.189401389,-102.658392500,-832.325621667,-512.462013056,-297.703865278,-14375.434969444,-1086.751523611,-554.859776667,0.000000000,-1399.821121667,-802.776442778,-1208.551595833,11111.247002500,-9610.990051667,11442.593268056,-24.757735833
2017-01-02 12:00:00,20662.173713056,11435.412685833,-4224.642836389,-4133.148603611,-16529.025109444,-2578.720338333,-3516.088583889,-95.477751667,-101.781515556,-830.006124167,-511.294985278,-296.103460000,-14327.902545278,-1085.372478611,-553.282896389,0.000000000,-1398.861403056,-802.261161111,-1207.470959167,11104.291174722,-9557.882538333,11435.412685833,-24.760940556
2017-01-01 12:00:00,20614.972815000,11430.317196389,-4201.619881667,-4125.391458056,-16489.581356944,-2575.167890556,-3494.761263333,-95.110352500,-101.634569167,-829.183645833,-510.113696667,-295.377359444,-14289.231816389,-1085.365396667,-551.238751389,0.000000000,-1398.316546111,-802.032994444,-1205.278562500,11099.427438056,-9515.545376944,11430.317196389,-24.761926667
2016-12-31 12:00:00,20560.746535556,11427.176965278,-4182.271907222,-4113.666666111,-16447.079869444,-2568.911010556,-3476.774790278,-94.995873333,-101.569973333,-826.383986111,-508.931270278,-294.657833889,-14247.537640833,-1085.358370000,-549.436668611,0.000000000,-1397.772866111,-801.769362500,-1204.149913611,11096.510986111,-9464.235549444,11427.176965278,-24.714929444
2016-12-30 12:00:00,20490.075937500,11422.655621389,-4162.961471944,-4095.073801389,-16395.002136111,-2563.929747500,-3458.824182222,-94.884084167,-101.509619167,-822.877591389,-507.743586389,-293.868494722,-14196.881142778,-1077.748689167,-547.573673333,0.000000000,-1396.784720833,-801.336272500,-1203.057651111,11092.232015278,-9397.843922222,11422.655621389,-24.591528333
2016-12-29 12:00:00,20432.028162500,11418.280926944,-4145.869946111,-4088.095921111,-16343.932241389,-2557.943225000,-3443.100389722,-94.777446111,-101.448530278,-822.125476667,-506.543580000,-293.117650278,-14147.170586389,-1064.734876944,-545.982746667,0.000000000,-1395.800882222,-800.960772778,-1202.031929722,11088.114859167,-9343.913303333,11418.280926944,-24.601850278
2016-12-28 12:00:00,20375.354247500,11414.724478333,-4128.222855000,-4070.725908889,-16304.628338611,-2554.687346944,-3426.861895556,-94.669298333,-101.389251667,-818.482938333,-505.302409444,-291.754539167,-14109.106835833,-1064.534985278,-544.776897778,0.000000000,-1394.838987778,-800.682515000,-1199.612000556,11084.791583056,-9290.562664444,11414.724478333,-24.598353889
2016-12-27 12:00:00,20309.976731111,11409.103736944,-4110.663016667,-4047.320216944,-16262.656514167,-2548.877434444,-3410.660676111,-94.563334167,-101.325171389,-816.847578056,-504.113835000,-290.886586389,-14068.525590278,-1062.484996111,-543.153182222,0.000000000,-1393.916761389,-800.214162500,-1196.663717500,11079.397178333,-9230.579552778,11409.103736944,-24.366903056
2016-12-26 12:00:00,20240.640224167,11404.877879722,-4092.818539167,-4022.780105556,-16217.860118611,-2540.346018889,-3394.172946944,-94.454309722,-101.259919444,-812.203942222,-502.931363056,-290.240322222,-14025.030847222,-1062.016668333,-541.940786389,0.000000000,-1393.179630833,-799.649640556,-1194.570041111,11075.420151111,-9165.220073056,11404.877879722,-24.368356389
2016-12-25 12:00:00,20190.914370000,11399.750895278,-4074.800440556,-4009.387298056,-16181.527071944,-2537.558489722,-3377.601293889,-94.336979722,-101.116533333,-809.821633056,-501.745633611,-289.487459444,-13989.365938889,-1061.944253611,-540.225019722,0.000000000,-1392.687101667,-799.474031389,-1192.360175278,11070.529955000,-9120.384415000,11399.750895278,-24.360006944
2016-12-24 12:00:00,20125.669405556,11393.265884722,-4057.677834444,-3997.359463056,-16128.309942500,-2528.514131944,-3362.031646111,-94.210097778,-100.879650278,-803.303596944,-500.556440278,-288.099049722,-13937.707162222,-1058.614208333,-538.412626944,0.000000000,-1391.641151389,-798.961628889,-1191.229263611,11064.280191667,-9061.389213889,11393.265884722,-24.354759444
2016-12-23 12:00:00,20065.639201389,11389.551942500,-4039.009435278,-3981.402345000,-16084.236856389,-2524.220520278,-3344.750708611,-94.076688889,-100.813797500,-802.418939444,-499.368240278,-286.661113056,-13898.153818611,-1055.334900000,-537.147098056,0.000000000,-1388.391733333,-797.691304444,-1187.997558056,11060.780835000,-9004.858366389,11389.551942500,-24.163831667
2016-12-22 12:00:00,20008.318464722,11387.358283333,-4021.285060000,-3972.454626389,-16035.863838333,-2515.090289167,-3328.381691389,-93.970630833,-100.753017222,-800.741772222,-498.179720556,-286.636499444,-13851.349549444,-1047.287103889,-536.029583611,0.000000000,-1387.502903333,-797.011385556,-1188.001148889,11058.819024722,-8949.499440000,11387.358283333,-24.164088889
2016-12-21 12:00:00,19954.839687778,11382.482567778,-4003.538467778,-3957.953016389,-15996.886671389,-2511.081527500,-3311.999068056,-93.857852778,-100.692429167,-795.698578611,-496.989117778,-285.886203611,-13813.675885278,-1047.217410556,-534.926606944,0.000000000,-1386.459591111,-796.751195000,-1186.909301944,11054.164023333,-8900.675664444,11382.482567778,-24.162771389
2016-12-20 12:00:00,19909.973250833,11376.949595000,-3986.296728056,-3944.427382222,-15965.545868611,-2508.814270833,-3296.130520556,-93.751668333,-100.633674444,-795.369627222,-495.780864722,-285.183821944,-13782.998691111,-1047.146703056,-533.796670000,0.000000000,-1385.977527500,-796.569650000,-1184.019080833,11048.868828333,-8861.104422500,11376.949595000,-24.100284167
2016-12-19 12:00:00,19868.949496667,11373.054407222,-3968.331105278,-3934.111749722,-15934.837746944,-2506.190447500,-3279.537973333,-93.641470556,-100.570533611,-794.957698333,-494.581127778,-285.166878611,-13752.409048056,-1047.075547500,-532.740201111,0.000000000,-1385.977071389,-796.451627500,-1182.939469444,11045.206799722,-8823.742696944,11373.054407222,-23.977503889
2016-12-18 12:00:00,19802.892042778,11369.423325556,-3946.951223056,-3920.233058611,-15882.658984167,-2491.651707222,-3260.251608889,-93.326571944,-99.971993333,-793.403637222,-493.401048889,-284.376255833,-13702.229674444,-1047.005991111,-531.567731667,0.000000000,-1384.745109444,-795.684200278,-1181.853920000,11041.804895833,-8761.087146944,11369.423325556,-23.982611111
2016-12-17 12:00:00,19725.440831944,11364.349110000,-3918.246134444,-3900.966292222,-15824.474539722,-2483.140183056,-3234.572291944,-92.582117222,-98.860871944,-790.481622222,-492.230853333,-282.883471944,-13645.578569444,-1044.574157500,-530.096320833,0.000000000,-1383.668796667,-795.227173611,-1179.567656389,11036.944551944,-8688.496280000,11364.349110000,-23.981121111
2016-12-16 12:00:00,19645.985934722,11359.851470556,-3887.173499444,-3883.380901389,-15762.605033333,-2476.351349167,-3205.588616389,-92.279629722,-98.236404444,-786.486505833,-491.068848889,-282.858189444,-13584.666273333,-1039.987037222,-528.984574444,0.000000000,-1383.085397500,-794.853362500,-1178.472990833,11032.663092222,-8613.322842500,11359.851470556,-23.755098889
2016-12-15 12:00:00,19580.291453056,11353.753680556,-3867.452799722,-3869.992591944,-15710.298861111,-2466.706117778,-3186.794087222,-92.062226944,-98.080836389,-784.885837778,-490.515649167,-282.182085278,-13534.107586111,-1032.968771111,-527.995470278,0.000000000,-1381.930589722,-794.260685278,-1176.299118889,11026.797121944,-8553.494331111,11353.753680556,-23.759859167
2016-12-14 12:00:00,19524.344230000,11347.793300278,-3847.277910556,-3855.757725278,-15668.586504722,-2461.531764444,-3167.764975833,-91.706721111,-97.754968611,-783.902019444,-490.051245000,-281.424533056,-13493.802601667,-1029.754644722,-526.884477778,0.000000000,-1380.887706389,-793.896196667,-1175.424753611,11021.066521111,-8503.277708889,11347.793300278,-23.758704444
2016-12-13 12:00:00,19463.983762500,11343.984178056,-3828.885000000,-3834.034588889,-15629.949173611,-2457.621389444,-3150.078333056,-91.549450833,-97.666520278,-783.487548611,-489.590695833,-280.710691667,-13456.007077500,-1025.555465278,-525.480798056,0.000000000,-1380.376889444,-793.565206667,-1171.808447778,11017.487980556,-8446.495781944,11343.984178056,-23.764138889
2016-12-12 12:00:00,19418.395749444,11340.693208889,-3811.866934444,-3818.681395000,-15599.714354444,-2456.222357500,-3133.688729722,-91.442387778,-97.608114167,-782.925467778,-489.127702778,-280.692997778,-13426.308328889,-1025.485276944,-524.432886944,0.000000000,-1379.917713611,-793.488311944,-1170.637271111,11014.433107500,-8403.962641944,11340.693208889,-23.754994722
2016-12-11 12:00:00,19364.943952500,11337.205716111,-3794.900669444,-3805.720774444,-15559.223178056,-2447.854987500,-3117.348203889,-91.336199722,-97.548346389,-782.298853611,-488.667919444,-279.920062500,-13387.588798056,-1023.927511944,-523.071173333,0.000000000,-1379.010576111,-792.623803889,-1169.472217500,11011.179385000,-8353.764567500,11337.205716111,-23.580363333
2016-12-10 12:00:00,19311.524017500,11335.074881111,-3777.490151667,-3790.737280000,-15520.786737500,-2443.262244167,-3100.574276389,-91.226736944,-97.488249722,-777.422891667,-488.200888611,-279.153571111,-13349.862675556,-1023.856416389,-521.740306667,0.000000000,-1378.537771389,-792.386290556,-1167.529218889,11009.294883333,-8302.229134167,11335.074881111,-23.588710556
2016-12-09 12:00:00,19259.138299444,11332.958515833,-3759.673986389,-3774.816545556,-15484.321753889,-2440.374948056,-3083.512517500,-91.087640000,-97.337087778,-776.928253056,-487.736741111,-279.136088056,-13317.391905833,-1023.784405556,-520.630840833,0.000000000,-1375.692360833,-791.237487222,-1166.398271111,11007.448445000,-8251.689854444,11332.958515833,-23.592166667
2016-12-08 12:00:00,19201.111311111,11330.370950000,-3737.194517778,-3758.977948611,-15442.133362500,-2434.084043056,-3062.779440556,-90.604346111,-96.822130556,-776.101473611,-486.988600556,-278.337555278,-13276.029776389,-1023.386638889,-519.538493611,0.000000000,-1375.214051667,-790.889534444,-1164.368429167,11005.122801111,-8195.988510000,11330.370950000,-23.598175833
2016-12-07 12:00:00,19145.952235000,11325.370281389,-3715.114062778,-3743.504349167,-15402.447885833,-2430.890096667,-3042.622509167,-89.892011667,-96.762373056,-771.967557778,-485.837168889,-277.611185833,-13236.979777222,-1023.314505556,-518.425318611,0.000000000,-1374.734583333,-790.733525278,-1162.138919444,11000.342142778,-8145.610092222,11325.370281389,-23.542868889
2016-12-06 12:00:00,19081.753606944,11320.142512222,-3692.124544167,-3729.637159167,-15352.116447778,-2425.965907500,-3021.548391111,-89.233831667,-96.701185278,-770.276402222,-484.641136111,-276.839506111,-13188.049801667,-1013.389815556,-517.273459167,0.000000000,-1373.679580556,-790.387065556,-1160.243413333,10995.340270000,-8086.413336944,11320.142512222,-23.425442222
2016-12-05 12:00:00,19023.367596944,11315.502584444,-3673.898425556,-3709.916553889,-15313.451043056,-2418.558527500,-3004.846073333,-88.969247222,-96.641286944,-769.495599444,-483.441818056,-276.064796667,-13150.322235278,-1011.845154444,-515.969026111,0.000000000,-1373.113539167,-790.015268611,-1159.119756111,10990.935480278,-8032.432116667,11315.502584444,-23.430132778
2016-12-04 12:00:00,18981.031686389,11312.319186389,-3656.120429444,-3704.436633611,-15276.595052778,-2410.700815833,-2988.437883333,-88.862485556,-96.581414444,-768.850049167,-482.238646111,-275.489693611,-13114.495908611,-1011.817003889,-514.765789444,0.000000000,-1372.454460833,-789.644683333,-1157.950614167,10987.982717500,-7993.048968889,11312.319186389,-23.431958056
2016-12-03 12:00:00,18951.736218889,11308.127000556,-3640.054201111,-3703.192077778,-15248.544141111,-2408.712456667,-2973.748271944,-88.755759722,-96.522451667,-768.519217778,-481.027717778,-275.467006111,-13086.550820556,-1011.788040833,-513.499082778,0.000000000,-1372.454115833,-789.539204722,-1156.803381667,10984.052781667,-7967.683437222,11308.127000556,-23.432237500
2016-12-02 12:00:00,18907.490146944,11304.394443333,-3624.491614444,-3686.662186667,-15220.827960278,-2406.530468056,-2959.568686667,-88.648513889,-96.463222222,-768.033986111,-479.811191667,-275.446031389,-13059.440528333,-1011.759381667,-512.623559722,0.000000000,-1371.997028889,-789.390403056,-1154.499825833,10980.558995278,-7926.931151667,11304.394443333,-23.434869722
2016-12-01 12:00:00,18842.759088889,11302.264650000,-3608.322602500,-3663.954070833,-15178.805018056,-2401.890626111,-2944.785761667,-88.540480000,-96.402110833,-767.446433333,-478.594250000,-274.675265000,-13018.703942500,-1002.856336389,-511.242897500,0.000000000,-1370.993572500,-789.107503056,-1153.516710833,10978.693479722,-7864.065609167,11302.264650000,-23.320043333
2016-11-30 12:00:00,18797.622962222,11296.441780000,-3592.917000833,-3655.523223611,-15142.099738611,-2393.641866944,-2930.767038889,-88.432936944,-96.341244722,-766.479498889,-477.375780278,-274.009517778,-12982.978936389,-1002.520075000,-510.198254722,0.000000000,-1370.447324167,-788.673478056,-1152.334941667,10973.105768889,-7824.517193333,11296.441780000,-23.239764444
2016-11-29 12:00:00,18759.859983889,11290.769944444,-3577.158334167,-3649.309789722,-15110.550194167,-2389.566575278,-2916.397996667,-88.319643333,-96.281261667,-765.973493333,-476.159432500,-273.987817222,-12952.132091944,-1002.478403056,-509.044119722,0.000000000,-1369.950372778,-788.467729444,-1150.049823889,10967.672878611,-7792.187105278,11290.769944444,-23.239458333
